id,name,position,team_id,team_name,games,games_sub,games_started,mins_played,goals,own_goals,headed_goals,kicked_goals,game_winning_goals,pk_goals,assists,game_winning_assist,shots,shots_on_goal,crosses,passes,touches,interceptions,blocks,tackles,clears,goal_mouth_blocks,fouls_committed,fouls_suffered,yellow_cards,red_cards,Tm,Tm_id,uniform_name,height,weight,dob,nationality
348931,Lisandro Lopez,F,7242,Racing Club,20,2,18,1564,7,0,3,4,2,1,0,0,41,17,19,441,1562,10,20,18,32,0,12,24,2,1,Racing Club,7242,15,174.0,74.0,1983-02-03,Argentina
970664,Michael Lopez,F,7247,Banfield,7,3,4,321,0,0,0,0,0,0,1,0,7,3,3,52,265,0,4,2,9,0,10,4,0,0,Banfield,7247,14,181.0,74.0,1997-08-19,Argentina
1103214,Joel Lopez Pisano,M,7243,Rosario Central,12,5,7,647,1,0,0,1,0,0,0,0,14,2,35,248,1108,7,5,17,22,0,10,6,3,0,Rosario Central,7243,19,,,1997-01-06,Argentina
915019,Maximiliano Lovera,F,7243,Rosario Central,15,8,7,737,0,0,0,0,0,0,2,1,18,7,51,140,921,4,8,11,15,0,12,7,2,0,Rosario Central,7243,34,170.0,65.0,1999-03-09,Argentina
747334,Martin Lucero,M,7247,Banfield,9,6,3,354,0,0,0,0,0,0,0,0,7,2,7,65,341,3,3,15,21,0,9,9,1,0,Banfield,7247,31,187.0,81.0,1990-05-23,Argentina
491747,Maximiliano Lugo,M,,,15,8,7,733,0,0,0,0,0,0,2,0,13,0,31,241,960,18,10,12,20,0,18,13,5,1,Belgrano,7255,16,170.0,68.0,1989-12-04,Argentina
373607,Pablo Luguercio,F,7237,Estudiantes de La Plata,13,9,4,365,2,0,1,1,0,0,0,0,7,3,4,93,391,3,2,9,14,0,5,12,1,0,Estudiantes de La Plata,7237,17,177.0,79.0,1982-03-10,Argentina
374992,Carlos Luna,F,8211,Tigre,16,7,9,783,2,0,0,2,0,1,1,0,21,13,5,179,602,5,2,6,16,0,20,12,5,0,Tigre,8211,7,178.0,78.0,1982-01-17,Argentina
519737,Sebastian Luna,D,7255,Belgrano,8,0,8,653,0,0,0,0,0,0,1,0,5,1,46,203,711,19,20,12,54,0,13,3,1,0,Belgrano,7255,21,178.0,78.0,1987-12-25,Argentina
586774,Martin Luque,M,8210,San Martin de San Juan,16,11,5,575,0,0,0,0,0,0,1,0,10,3,25,80,586,7,7,6,14,0,8,21,1,0,San Martin de San Juan,8210,11,176.0,71.0,1993-03-01,Argentina
962068,Alexis Mac Allister,M,7236,Argentinos Jrs.,24,9,15,1317,2,0,0,2,1,0,6,2,42,9,58,606,2058,39,20,25,44,0,15,23,2,0,Argentinos Jrs.,7236,10,,,1998-12-24,
909308,Francis Mac Allister,M,7236,Argentinos Jrs.,17,9,8,748,0,0,0,0,0,0,0,0,4,1,3,336,954,15,20,33,60,0,22,10,1,0,Argentinos Jrs.,7236,5,176.0,72.0,1995-10-30,
910325,Kevin Mac Allister,D,7236,Argentinos Jrs.,12,2,10,994,1,0,1,0,0,0,0,0,7,1,2,367,970,32,26,56,145,0,26,13,4,0,Argentinos Jrs.,7236,4,172.0,72.0,1997-11-07,Argentina
373811,Gaston Machin,M,7236,Argentinos Jrs.,22,1,21,1507,1,0,0,1,1,0,0,0,10,3,10,518,1600,51,24,45,70,0,29,25,4,0,Argentinos Jrs.,7236,8,174.0,73.0,1983-02-23,Argentina
916264,Leandro Maciel,M,7238,Lanus,12,6,6,605,0,0,0,0,0,0,0,0,7,0,4,253,693,12,13,11,25,0,10,7,3,0,Lanus,7238,5,172.0,70.0,1995-12-29,Argentina
583991,Lisandro Magallan,D,7251,Boca Juniors,25,0,25,2250,0,0,0,0,0,0,1,0,9,1,0,1101,2779,55,30,52,306,0,21,10,0,0,Boca Juniors,7251,6,181.0,79.0,1993-09-27,Argentina
606624,Pablo Magnin,F,8210,San Martin de San Juan,12,7,5,466,0,0,0,0,0,0,1,0,16,7,2,107,471,3,3,8,12,0,17,17,0,0,San Martin de San Juan,8210,11,178.0,75.0,1990-04-25,Argentina
375559,Jonatan Maidana,D,7250,River Plate,14,1,13,1153,0,0,0,0,0,0,0,0,3,1,1,473,1357,15,27,21,144,0,16,3,7,0,River Plate,7250,2,185.0,86.0,1985-07-29,Argentina
853941,Guido Mainero,M,7244,Velez Sarsfield,8,5,3,334,0,0,0,0,0,0,1,0,6,1,17,95,491,3,7,12,18,0,4,2,1,0,Velez Sarsfield,7244,7,,,0,
914542,Alexis Maldonado,D,7247,Banfield,7,1,6,561,0,0,0,0,0,0,0,0,1,0,0,100,352,17,7,7,78,0,5,2,0,0,Banfield,7247,25,188.0,86.0,1997-09-02,Argentina
727877,Nicolas Mana,F,8210,San Martin de San Juan,19,3,16,1212,1,0,0,1,1,0,0,0,19,6,44,289,1505,13,25,23,32,0,16,27,4,0,San Martin de San Juan,8210,31,175.0,70.0,1994-03-25,Argentina
399061,Federico Mancinelli,D,7363,Huracan,2,1,1,107,0,0,0,0,0,0,0,0,0,0,0,29,71,2,0,3,12,0,1,1,0,0,Huracan,7363,2,181.0,80.0,1982-05-08,Argentina
896988,Gianluca Mancuso,M,7244,Velez Sarsfield,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,1,4,0,0,0,0,0,Velez Sarsfield,7244,,176.0,,1998-02-03,
864572,Brian Mansilla,F,7242,Racing Club,11,7,4,426,1,0,0,1,1,0,0,0,8,3,21,120,712,10,13,17,26,0,9,5,3,0,Racing Club,7242,11,178.0,76.0,1997-04-16,Argentina
694293,Jacobo Mansilla,M,8211,Tigre,14,3,11,961,1,0,0,1,1,0,0,0,7,4,35,302,997,27,32,21,44,0,12,24,2,0,Tigre,8211,11,179.0,74.0,1987-06-15,Argentina
1099577,Agustin Manzur,M,7254,Godoy Cruz,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,1,1,0,0,Godoy Cruz,7254,37,,,0,Argentina
1078177,Alan Marcel,F,7250,River Plate,1,1,0,27,1,0,0,1,0,0,0,0,3,1,0,3,31,0,1,0,0,0,0,1,0,0,River Plate,7250,33,174.0,67.0,1999-06-21,
824006,Julian Marchioni,M,24791,Patronato,6,3,3,316,0,0,0,0,0,0,0,0,4,1,10,96,326,6,9,11,20,0,4,3,0,0,Estudiantes de La Plata,7237,,183.0,79.0,1993-03-11,Argentina
483028,Ivan Marcone,M,7238,Lanus,22,1,21,1864,0,0,0,0,0,0,0,0,8,1,7,1076,3518,47,31,81,131,0,19,38,8,0,Lanus,7238,30,183.0,75.0,1990-06-03,Argentina
884785,Gonzalo Maroni,M,7251,Boca Juniors,6,6,0,111,0,0,0,0,0,0,0,0,1,1,1,45,257,1,2,1,1,0,1,1,0,0,Talleres,26569,10,,,1999-03-18,Argentina
702226,Fernando Marquez,F,24786,Defensa y Justicia,21,5,16,1355,10,0,0,10,3,0,4,1,39,17,11,280,1108,13,18,14,35,0,19,20,4,0,Defensa y Justicia,24786,9,184.0,86.0,1987-12-10,Argentina
692793,Lucas Marquez,D,24791,Patronato,14,1,13,1182,1,0,1,0,0,0,0,0,11,4,44,341,1038,27,25,20,130,0,9,2,3,0,Patronato,24791,3,177.0,73.0,1988-10-25,Argentina
491764,Damian Martinez,D,24114,Union Santa Fe,23,5,18,1627,0,0,0,0,0,0,1,0,14,3,48,555,1789,23,39,57,161,0,43,15,9,0,Union Santa Fe,24114,4,180.0,72.0,1990-01-31,Argentina
863074,Gonzalo Martinez,M,7250,River Plate,21,3,18,1585,6,0,0,6,1,3,3,1,56,16,144,683,3072,20,14,25,28,0,21,58,2,0,River Plate,7250,10,172.0,75.0,1993-06-13,Argentina
949557,Joel Martinez,F,7238,Lanus,2,2,0,39,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,2,2,0,0,1,0,0,Lanus,7238,33,,,1996-04-10,
371796,Juan Manuel Martinez,F,7249,Independiente,9,5,4,500,0,0,0,0,0,0,1,0,7,3,14,151,600,13,13,16,29,0,10,9,1,0,Independiente,7249,22,177.0,72.0,1985-10-25,Argentina
898324,Lautaro Martinez,F,7242,Racing Club,21,1,20,1784,13,0,3,10,2,0,4,2,83,40,28,218,1490,8,16,16,36,0,47,68,4,0,Racing Club,7242,10,174.0,79.0,1997-08-22,Argentina
1050679,Lisandro Martinez,D,24786,Defensa y Justicia,21,0,21,1858,1,0,0,1,0,0,0,0,18,5,7,727,2822,47,49,47,276,0,16,15,5,1,Defensa y Justicia,24786,24,178.0,72.0,1998-01-18,Argentina
747617,Mauricio Martinez,M,7243,Rosario Central,18,0,18,1496,1,1,0,1,0,0,0,0,17,4,6,455,1701,65,26,33,182,0,17,13,1,2,Racing Club,7242,16,174.0,66.0,1993-02-20,Argentina
557949,Roman Martinez,M,7238,Lanus,11,4,7,719,2,0,2,0,0,0,0,0,8,2,1,382,1085,9,19,23,36,0,13,11,1,0,Lanus,7238,6,184.0,79.0,1983-03-27,Argentina
603790,Santiago Martinez,M,7255,Belgrano,17,6,11,1029,0,0,0,0,0,0,0,0,2,2,10,343,948,31,30,33,77,0,18,9,4,0,Belgrano,7255,5,171.0,71.0,1991-07-30,Uruguay
491467,Sebastian Martinez,D,7236,Argentinos Jrs.,3,1,2,184,0,0,0,0,0,0,0,0,0,0,0,94,322,11,4,5,42,0,3,6,0,0,,7255,4,186.0,94.0,1983-04-11,Uruguay
870652,Lucas Martinez Quarta,D,7250,River Plate,9,0,9,810,0,0,0,0,0,0,0,0,3,0,0,474,1367,16,16,10,132,0,9,2,2,0,River Plate,7250,28,183.0,78.0,1996-05-10,Argentina
455837,Emmanuel Mas,D,7251,Boca Juniors,6,1,5,487,1,0,1,0,0,0,0,0,4,3,8,185,561,15,12,15,50,0,8,8,1,0,Boca Juniors,7251,3,180.0,81.0,1989-01-15,Argentina
374018,Carlos Matheu,D,7363,Huracan,6,1,5,500,0,0,0,0,0,0,0,0,1,1,2,81,288,5,10,9,74,0,6,5,3,0,Huracan,7363,25,182.0,82.0,1985-05-13,Argentina
462759,Mauro Matos,F,7817,Chacarita,17,1,16,1395,4,1,1,3,2,1,1,1,42,15,1,228,815,3,13,11,23,0,13,17,0,0,Atletico Tucuman,19944,18,180.0,86.0,1982-08-06,Argentina
603792,Camilo Mayada,M,7250,River Plate,11,3,8,783,0,0,0,0,0,0,1,1,4,2,19,361,1103,13,11,23,52,0,6,12,1,0,River Plate,7250,18,174.0,75.0,1991-01-08,Uruguay
1092298,Agustin Maziero,F,7243,Rosario Central,3,2,1,82,2,0,1,1,1,0,0,0,2,2,1,8,47,0,1,1,5,0,3,0,1,0,Rosario Central,7243,23,,,0,Argentina
491737,Nicolas Mazzola,F,7241,Gimnasia LP,11,5,6,522,3,0,1,2,0,0,0,0,12,7,2,85,394,2,4,6,20,0,9,15,0,0,,7243,12,188.0,81.0,1990-01-28,Argentina
655562,Lucas Melano,F,7237,Estudiantes de La Plata,20,8,12,1048,3,0,1,2,2,0,1,1,21,11,31,191,982,10,7,10,15,0,23,13,2,0,Estudiantes de La Plata,7237,24,185.0,73.0,1993-03-01,Argentina
721698,Marcelo Meli,M,7242,Racing Club,14,7,7,773,0,1,0,0,0,0,0,0,4,1,1,415,1181,8,16,34,51,0,11,18,2,0,Racing Club,7242,16,180.0,79.0,1992-06-20,Argentina
865452,Facundo Melivillo,F,24786,Defensa y Justicia,3,3,0,71,0,0,0,0,0,0,1,0,1,0,3,21,70,1,0,3,3,0,0,0,0,0,Defensa y Justicia,24786,,188.0,79.0,1992-01-20,Argentina
1083167,Matias Melluso,D,7241,Gimnasia LP,4,0,4,360,0,0,0,0,0,0,1,0,0,0,7,99,311,22,7,12,45,0,6,4,1,0,Gimnasia LP,7241,32,,,1998-06-09,Argentina
841891,Alejandro Melo,M,19944,Atletico Tucuman,15,7,8,766,1,0,0,1,0,0,1,0,11,6,76,195,1021,11,13,14,26,0,9,16,0,0,Gimnasia LP,7241,22,180.0,70.0,1996-01-11,Argentina
740252,Guillermo Mendez,M,24114,Union Santa Fe,7,7,0,84,0,0,0,0,0,0,0,0,1,0,1,21,102,0,2,0,1,0,4,1,0,0,Union Santa Fe,24114,,183.0,,1994-08-26,Uruguay
445365,Jesus Mendez,M,7244,Velez Sarsfield,6,4,2,265,0,0,0,0,0,0,0,0,2,0,3,194,531,5,5,11,15,0,5,3,2,0,Velez Sarsfield,7244,8,179.0,74.0,1984-08-01,Argentina
756239,Diego Mendoza,F,7363,Huracan,12,6,6,574,1,0,1,0,0,0,2,1,18,3,4,76,441,6,10,5,12,0,13,23,4,0,Huracan,7363,16,186.0,85.0,1992-09-30,Argentina
737603,Javier Mendoza,M,7817,Chacarita,7,2,5,367,1,0,0,1,0,0,0,0,7,2,12,88,484,3,11,9,19,0,3,5,0,0,,7363,22,171.0,64.0,1992-09-02,Argentina
863235,Jonathan Menendez,F,,,13,4,9,816,1,0,0,1,0,0,2,0,21,8,25,157,893,4,8,15,15,0,5,12,1,0,Independiente,7249,,164.0,63.0,1994-03-05,Argentina
587890,Lucas Menossi,M,8211,Tigre,23,0,23,2015,3,0,0,3,1,0,0,0,37,10,47,852,2853,45,21,31,65,0,23,20,5,0,Tigre,8211,5,165.0,65.0,1992-07-20,Argentina
398990,Juan Mercier,M,7245,San Lorenzo,15,3,12,1077,0,0,0,0,0,0,0,0,2,1,4,467,1221,35,30,29,111,0,16,6,4,0,Atletico Tucuman,19944,5,185.0,78.0,1980-02-02,Argentina
909909,Bautista Merlini,M,7245,San Lorenzo,3,0,3,225,0,0,0,0,0,0,0,0,1,0,5,85,361,6,5,8,10,0,4,4,0,0,San Lorenzo,7245,11,165.0,76.0,1995-07-04,Argentina
907671,Alexis Messidoro,M,26569,Talleres,2,2,0,20,0,0,0,0,0,0,0,0,1,0,2,15,55,1,1,0,0,0,0,0,0,0,Talleres,26569,,165.0,65.0,1997-05-13,Argentina
975874,Nicolas Messiniti,F,8210,San Martin de San Juan,4,3,1,111,0,0,0,0,0,0,0,0,4,0,2,17,116,1,1,0,3,0,2,0,0,0,Independiente,7249,,184.0,80.0,1996-02-21,Argentina
698833,Maximiliano Meza,M,7249,Independiente,19,2,17,1538,3,0,0,3,1,0,4,3,43,16,53,545,2681,14,23,34,55,0,19,55,1,0,Independiente,7249,8,180.0,76.0,1992-12-15,Argentina
912916,Ramon Mierez,F,8211,Tigre,8,8,0,208,1,0,0,1,0,0,1,0,8,3,2,29,157,1,2,4,5,0,8,5,1,0,Tigre,8211,13,184.0,78.0,1997-05-13,Argentina
859710,Rodrigo Migone,F,24791,Patronato,5,2,3,216,0,0,0,0,0,0,1,0,3,1,5,43,200,2,3,5,6,0,2,0,0,0,Rosario Central,7243,,178.0,69.0,1996-06-06,Argentina
791855,Federico Milo,D,7248,Arsenal,22,10,12,1157,1,0,1,0,0,0,2,1,19,7,53,248,1369,21,21,15,57,0,21,12,3,0,San Martin de San Juan,8210,25,182.0,76.0,1992-01-10,Argentina
505598,Dardo Miloc,M,19944,Atletico Tucuman,2,1,1,55,0,0,0,0,0,0,0,0,0,0,0,23,70,0,0,1,4,0,2,0,0,0,Aldosivi,24783,5,177.0,76.0,1990-10-16,Argentina
725325,Leonel Miranda,M,24786,Defensa y Justicia,24,3,21,1907,1,0,0,1,1,0,2,1,37,11,42,1373,3879,67,32,45,82,0,32,23,0,0,Defensa y Justicia,24786,10,173.0,70.0,1994-01-07,Argentina
1093898,Mauro Molina,F,7249,Independiente,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,Independiente,7249,26,,,0,Argentina
909006,Nahuel Molina,D,,,14,0,14,1228,1,0,0,1,1,0,0,0,10,1,37,410,1124,26,23,20,88,0,10,5,2,0,Defensa y Justicia,24786,18,175.0,70.0,1998-04-06,Argentina
371678,Daniel Montenegro,M,7363,Huracan,12,11,1,304,1,0,0,1,0,0,1,0,14,7,24,153,535,1,3,5,7,0,5,3,0,0,Huracan,7363,10,172.0,72.0,1979-03-28,Argentina
605723,Fausto Montero,M,7236,Argentinos Jrs.,21,1,20,1805,0,0,0,0,0,0,0,0,2,0,6,743,2188,57,33,67,161,0,38,16,7,0,Argentinos Jrs.,7236,30,173.0,72.0,1988-10-22,Argentina
788282,Facundo Monteseirin,D,7248,Arsenal,25,0,25,2137,1,0,0,1,0,0,1,0,15,4,4,590,1992,70,55,68,314,0,21,19,6,0,Lanus,7238,6,184.0,82.0,1995-03-12,Argentina
1116060,Patricio Monti,M,7241,Gimnasia LP,1,1,0,24,0,0,0,0,0,0,0,0,1,0,0,9,29,2,0,0,1,0,1,0,0,0,Gimnasia LP,7241,27,,,0,
897889,Gonzalo Montiel,D,7250,River Plate,15,0,15,1297,0,0,0,0,0,0,0,0,6,2,23,618,1722,24,31,24,133,0,7,10,3,0,River Plate,7250,29,175.0,70.0,1997-01-01,Argentina
908902,Lautaro Montoya,D,7817,Chacarita,4,1,3,228,0,0,0,0,0,0,0,0,3,0,3,90,267,1,6,7,20,0,6,4,1,0,San Lorenzo,7245,13,170.0,73.0,1994-10-07,Argentina
469572,Rodrigo Mora,F,7250,River Plate,12,6,6,572,1,0,0,1,0,0,2,1,29,13,28,107,605,3,8,3,8,0,15,12,2,0,River Plate,7250,7,170.0,74.0,1987-10-29,Uruguay
373759,Diego Morales,F,,,19,6,13,1102,3,0,0,3,0,0,3,0,30,13,61,512,2050,15,26,29,37,0,17,24,2,0,Tigre,8211,11,172.0,69.0,1986-11-29,Argentina
537724,Jorge Moreira,D,7250,River Plate,4,0,4,360,0,0,0,0,0,0,0,0,2,0,8,216,576,1,4,8,21,0,3,7,0,0,River Plate,7250,4,174.0,77.0,1990-02-01,Paraguay
794874,Rodrigo Moreira,D,7249,Independiente,3,0,3,215,0,0,0,0,0,0,0,0,2,1,0,57,203,5,5,3,33,0,4,0,1,1,San Martin de Tucuman,9936,4,187.0,91.0,1996-07-15,Argentina
796492,Marcelino Moreno,F,7238,Lanus,20,2,18,1508,0,0,0,0,0,0,1,0,15,4,84,339,2250,20,14,27,32,0,16,44,0,0,Lanus,7238,25,168.0,65.0,1995-06-25,Argentina
522690,Claudio Mosca,M,8210,San Martin de San Juan,26,7,19,1791,2,0,0,2,0,0,0,0,22,6,86,503,2112,29,38,38,59,0,32,10,5,1,San Martin de San Juan,8210,10,180.0,72.0,1991-04-02,Argentina
900478,Leonel Mosevich,D,7236,Argentinos Jrs.,2,0,2,180,0,0,0,0,0,0,0,0,1,0,0,89,267,8,4,12,36,0,7,3,2,0,Argentinos Jrs.,7236,6,187.0,81.0,1997-02-04,Argentina
387619,Pablo Mouche,F,7247,Banfield,21,0,21,1771,3,0,1,2,1,0,7,2,20,10,148,490,2348,4,13,15,21,0,17,28,4,0,San Lorenzo,7245,37,175.0,74.0,1987-10-11,Argentina
967230,Matias Moya,M,7250,River Plate,2,1,1,57,0,0,0,0,0,0,0,0,0,0,5,25,104,0,0,0,0,0,0,0,0,0,River Plate,7250,,167.0,63.0,1998-03-26,Argentina
1076978,Franco Moyano,M,7245,San Lorenzo,11,0,11,945,0,0,0,0,0,0,0,0,6,0,27,396,1155,30,13,13,30,0,12,16,1,0,San Lorenzo,7245,34,,,1997-09-13,
1080531,Jacob Murillo,M,7237,Estudiantes de La Plata,4,2,2,206,0,0,0,0,0,0,0,0,2,0,7,71,235,4,2,4,13,0,6,0,0,0,Estudiantes de La Plata,7237,25,171.0,70.0,1993-03-31,Ecuador
586894,Franco Mussis,M,7245,San Lorenzo,2,0,2,146,0,0,0,0,0,0,0,0,5,0,4,57,196,4,7,5,9,0,1,2,0,0,San Lorenzo,7245,7,174.0,75.0,1992-04-19,Argentina
1093383,Facundo Nadalin,D,7239,Newell's Old Boys,3,0,3,270,0,0,0,0,0,0,0,0,1,0,5,108,327,8,7,9,34,0,2,1,0,0,Newell's Old Boys,7239,35,176.0,,1997-08-16,
836932,Nahitan Nandez,M,7251,Boca Juniors,24,4,20,1885,4,0,0,4,1,0,2,1,25,8,26,774,2557,33,24,68,96,0,43,53,5,0,Boca Juniors,7251,15,171.0,61.0,1995-12-28,Uruguay
1072947,Matias Nani,D,27983,Temperley,15,1,14,1200,0,0,0,0,0,0,0,0,2,0,3,270,1034,26,17,23,178,0,18,7,6,2,Belgrano,7255,6,,,1998-03-26,
372305,Cristian Nasuti,D,7364,Olimpo,10,0,10,900,0,0,0,0,0,0,1,0,1,0,0,161,676,28,27,15,139,0,9,3,2,0,,7255,,181.0,84.0,1982-09-06,Argentina
495883,Hugo Nervo,D,7363,Huracan,26,0,26,2314,0,0,0,0,0,0,0,0,7,2,3,408,1400,39,36,24,357,0,19,16,2,1,Huracan,7363,21,183.0,82.0,1991-01-06,Argentina
374089,Franco Niell,F,7241,Gimnasia LP,18,9,9,829,1,0,1,0,0,0,0,0,13,3,14,137,616,9,7,9,17,0,8,21,0,0,Gimnasia LP,7241,22,163.0,57.0,1983-05-22,Argentina
605718,Alexis Niz,D,8211,Tigre,14,2,12,1155,0,0,0,0,0,0,0,0,9,3,12,237,811,31,21,30,128,0,11,5,0,1,Tigre,8211,4,179.0,71.0,1988-05-15,Argentina
894185,Matias Noble,M,7241,Gimnasia LP,1,0,1,45,0,0,0,0,0,0,0,0,0,0,1,16,56,0,1,1,2,0,0,2,0,0,Gimnasia LP,7241,34,175.0,72.0,1996-08-09,Argentina
692727,Fabian Noguera,D,7237,Estudiantes de La Plata,3,1,2,186,0,0,0,0,0,0,0,0,1,0,1,79,227,4,2,4,26,0,3,1,0,0,Estudiantes de La Plata,7237,18,192.0,97.0,1993-03-20,Argentina
452228,Ricardo Noir,F,,,10,2,8,557,0,0,0,0,0,0,0,0,10,4,7,78,373,0,7,10,14,0,6,11,1,0,Atletico Tucuman,19944,22,174.0,65.0,1987-02-26,Argentina
1097985,Cristian Nunez,M,7244,Velez Sarsfield,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,Velez Sarsfield,7244,14,,,0,
387625,Gervasio Nunez,M,19944,Atletico Tucuman,19,6,13,1072,3,0,0,3,2,0,1,1,26,10,62,335,1516,18,20,17,35,0,23,19,1,0,Atletico Tucuman,19944,10,180.0,81.0,1988-01-29,Argentina
387438,Jose Ariel Nunez,F,24114,Union Santa Fe,3,2,1,111,0,0,0,0,0,0,0,0,1,0,2,21,103,0,2,0,0,0,3,2,0,0,Union Santa Fe,24114,22,173.0,72.0,1988-09-12,Paraguay
464031,Maximiliano Nunez,M,24791,Patronato,7,5,2,293,0,0,0,0,0,0,0,0,4,2,26,78,366,1,4,0,1,0,0,5,0,0,Patronato,24791,35,168.0,65.0,1986-09-17,Argentina
1083229,Cristian Ojeda,M,26569,Talleres,5,1,4,250,0,0,0,0,0,0,0,0,2,0,18,58,233,3,2,2,2,0,1,6,0,0,Talleres,26569,28,167.0,60.0,1999-01-22,Argentina
908716,Martin Ojeda,F,7242,Racing Club,14,11,3,416,0,0,0,0,0,0,1,0,8,1,32,162,599,3,6,10,15,0,2,5,0,0,Racing Club,7242,17,176.0,59.0,1998-11-27,Argentina
737671,Lucas Olaza,D,26569,Talleres,24,0,24,2160,4,0,0,4,3,3,1,0,37,14,198,1259,3673,42,45,38,174,0,15,19,5,0,Boca Juniors,7251,20,173.0,68.0,1994-07-21,Uruguay
586905,Sebastian Olivares,D,7254,Godoy Cruz,1,0,1,90,1,0,0,1,0,0,0,0,2,2,1,29,106,5,2,1,19,0,1,0,0,0,Godoy Cruz,7254,,180.0,82.0,1992-05-15,Argentina
541236,Emanuel Olivera,D,7240,Colon,2,1,1,106,0,0,0,0,0,0,1,0,0,0,0,23,89,2,2,1,18,0,3,0,1,0,Colon,7240,6,180.0,73.0,1990-04-02,Argentina
901914,Luis Olivera,D,8210,San Martin de San Juan,13,0,13,1091,0,0,0,0,0,0,0,0,2,0,32,369,1007,24,18,33,87,0,11,4,3,1,San Martin de San Juan,8210,30,168.0,67.0,1998-10-24,Argentina
1061905,Daniel Opazo,F,7239,Newell's Old Boys,6,5,1,242,0,0,0,0,0,0,0,0,1,1,1,26,146,2,3,3,6,0,9,5,1,0,San Martin de San Juan,8210,9,178.0,75.0,1996-11-08,Argentina
513974,Lucas Orban,D,7242,Racing Club,3,1,2,151,0,0,0,0,0,0,0,0,0,0,0,38,106,0,2,6,21,0,2,1,1,0,Racing Club,7242,6,184.0,78.0,1989-02-03,Argentina
692790,Facundo Oreja,D,7241,Gimnasia LP,22,1,21,1787,0,0,0,0,0,0,0,0,3,1,18,621,1852,41,50,70,168,0,18,42,4,0,Gimnasia LP,7241,4,169.0,65.0,1982-06-14,Argentina
827296,Nicolas Oroz,M,7242,Racing Club,2,1,1,61,0,0,0,0,0,0,0,0,0,0,3,34,140,0,1,1,2,0,1,1,0,1,,9936,12,173.0,74.0,1994-04-01,Argentina
1092461,Francisco Ortega,M,7244,Velez Sarsfield,11,2,9,824,0,0,0,0,0,0,1,0,2,0,28,348,1211,18,13,27,56,0,9,14,1,0,Velez Sarsfield,7244,34,177.0,75.0,1999-02-19,
373806,Nestor Ortigoza,M,7243,Rosario Central,3,1,2,177,0,0,0,0,0,0,0,0,0,0,1,155,400,1,0,0,0,0,0,1,0,0,Rosario Central,7243,10,180.0,79.0,1984-10-07,Paraguay
586389,Danilo Ortiz,D,7247,Banfield,10,1,9,815,1,0,1,0,0,0,0,0,4,1,2,177,594,15,14,13,124,0,10,4,5,0,Banfield,7247,6,188.0,86.0,1992-07-28,Paraguay
1103133,Enzo Ortiz,D,7238,Lanus,7,0,7,521,0,0,0,0,0,0,0,0,1,0,1,255,676,2,3,11,45,0,7,7,3,1,Lanus,7238,34,,,1997-02-05,Argentina
635865,Guillermo Ortiz,D,7240,Colon,25,0,25,2201,2,2,2,0,2,0,0,0,10,4,0,605,2108,58,64,46,349,0,35,4,10,0,Colon,7240,24,183.0,80.0,1992-08-09,Argentina
373346,Jorge Ortiz,M,7255,Belgrano,21,0,21,1817,1,0,0,1,0,0,2,1,15,3,16,876,2465,37,28,38,70,0,18,30,4,0,Tigre,8211,22,180.0,69.0,1984-06-20,Argentina
707514,Marcelo Ortiz,M,7243,Rosario Central,3,1,2,163,0,0,0,0,0,0,0,0,0,0,0,47,151,4,1,3,22,0,3,1,0,0,Rosario Central,7243,6,,,1994-01-13,
1073237,Mauro Ortiz,M,26569,Talleres,13,8,5,472,0,0,0,0,0,0,1,1,8,2,11,110,607,3,5,2,2,0,5,7,0,0,Talleres,26569,19,163.0,64.0,1994-12-27,Argentina
908633,Nicolas Ortiz,D,7241,Gimnasia LP,1,0,1,90,1,0,0,1,1,0,0,0,1,1,0,8,55,0,4,0,11,0,4,1,0,0,Gimnasia LP,7241,,187.0,,1995-03-04,Argentina
1060419,Mauro Osores,D,19944,Atletico Tucuman,2,1,1,108,0,0,0,0,0,0,0,0,0,0,0,14,51,3,1,2,16,1,3,0,0,0,Atletico Tucuman,19944,14,,,1997-02-20,
836739,Juan Ferney Otero,F,7237,Estudiantes de La Plata,17,2,15,1280,7,0,0,7,4,1,2,0,40,13,63,239,1313,11,15,9,20,0,21,25,1,0,Estudiantes de La Plata,7237,,182.0,80.0,1995-05-26,Colombia
880732,Emiliano Ozuna,F,27983,Temperley,19,4,15,1261,2,0,0,2,0,0,1,0,24,10,58,254,1303,19,24,30,42,0,30,14,8,0,Aldosivi,24783,36,172.0,73.0,1996-02-09,Argentina
901897,Exequiel Palacios,M,7250,River Plate,9,3,6,549,2,0,0,2,1,0,2,1,12,6,3,334,1146,8,15,22,26,0,8,13,1,0,River Plate,7250,15,177.0,66.0,1998-10-05,Argentina
725512,Sebastian Palacios,F,26569,Talleres,9,1,8,676,3,0,0,3,1,1,1,0,22,7,44,128,730,2,7,7,7,0,12,18,2,0,,7250,34,169.0,71.0,1992-01-20,Argentina
